Rating Star,Title,Body,Star only,Body with star,Preprocessed_Body,Sentiment_Label,Sentiment_Score
1.0 out of 5 stars,Small as heck waste of money,So small,1 stars,1 stars. Small as heck waste of money. So small,1 stars small as heck waste of money so small,0.0,0.960542619228363
1.0 out of 5 stars,Broke within 1st 2 weeks.,Sound spotty goes in and out but most frustrating was it stopped charging and loses connectivity within 1st 2 weeks of using part time b,1 stars,1 stars. Broke within 1st 2 weeks.. Sound spotty goes in and out but most frustrating was it stopped charging and loses connectivity within 1st 2 weeks of using part time b,1 stars broke within 1st 2 weeks .. sound spotty goes in and out but most frustrating was it stopped charging and loses connectivity within 1st 2 weeks of using part time b,0.0,0.9462231397628784
1.0 out of 5 stars,Buyer beware,Apparently we were sent a returned phone Stan it was filthy . Extremely disappointed And Disgusting 🤮,1 stars,1 stars. Buyer beware. Apparently we were sent a returned phone Stan it was filthy . Extremely disappointed And Disgusting 🤮,1 stars buyer beware apparently we were sent a returned phone stan it was filthy extremely disappointed and disgusting 🤮,0.0,0.9844207167625427
1.0 out of 5 stars,Waste of money,"I just don’t like it , it’s not for me",1 stars,"1 stars. Waste of money. I just don’t like it , it’s not for me",1 stars waste of money i just don ’ t like it it ’ s not for me,0.0,0.9748619198799133
1.0 out of 5 stars,Does not work,"I was talking on tech support regarding this product for over an hour, yet nothing helped to make this work",1 stars,"1 stars. Does not work. I was talking on tech support regarding this product for over an hour, yet nothing helped to make this work",1 stars does not work i was talking on tech support regarding this product for over an hour yet nothing helped to make this work,0.0,0.984959065914154
1.0 out of 5 stars,Speaker not working,I did not like the product. Speaker is not working. I want to return the item. There is no return option seen. Please let me know how to return this. Thank you.,1 stars,1 stars. Speaker not working. I did not like the product. Speaker is not working. I want to return the item. There is no return option seen. Please let me know how to return this. Thank you.,1 stars speaker not working i did not like the product speaker is not working i want to return the item there is no return option seen please let me know how to return this thank you,0.0,0.98321932554245
1.0 out of 5 stars,The worst sound quality Ever,"At first sound seemed weak or hollow. But after two months now really hollow sound horrible static sound.
Its beyond the allowable return date. Waste of money.",1 stars,"1 stars. The worst sound quality Ever. At first sound seemed weak or hollow. But after two months now really hollow sound horrible static sound.
Its beyond the allowable return date. Waste of money.",1 stars the worst sound quality ever at first sound seemed weak or hollow but after two months now really hollow sound horrible static sound its beyond the allowable return date waste of money,0.0,0.9811180233955383
1.0 out of 5 stars,Great purchase,Easy to set up. Way better sound then my phone. Worth the money.,1 stars,1 stars. Great purchase. Easy to set up. Way better sound then my phone. Worth the money.,1 stars great purchase easy to set up way better sound then my phone worth the money,4.0,0.3894765377044678
1.0 out of 5 stars,Bad,"It does not pair with my iPhone, I’m returning it but they are making it harder , I have no printer . It used to be easy return now it’s harder, not ordering anything from amazon",1 stars,"1 stars. Bad. It does not pair with my iPhone, I’m returning it but they are making it harder , I have no printer . It used to be easy return now it’s harder, not ordering anything from amazon",1 stars bad it does not pair with my iphone i ’ m returning it but they are making it harder i have no printer it used to be easy return now it ’ s harder not ordering anything from amazon,0.0,0.9488601684570312
1.0 out of 5 stars,It did not work,The product did not work,1 stars,1 stars. It did not work. The product did not work,1 stars it did not work the product did not work,0.0,0.9817833304405212
